mileage,make,model,fuel,gear,offerType,price,hp,year
234730,Opel,Astra,Diesel,Automatic,Used,3949,160,2011
42571,Hyundai,i10,Gasoline,Manual,Used,3950,69,2011
368777,Volkswagen,Caddy,CNG,Manual,Used,3950,109,2011
130274,Ford,C-Max,Gasoline,Manual,Used,3950,150,2011
107517,Hyundai,i10,Gasoline,Manual,Used,3950,67,2011
199726,Skoda,Roomster,Diesel,Manual,Used,3980,90,2011
178304,Ford,Focus,Diesel,Manual,Used,3990,109,2011
213990,Hyundai,i30,Diesel,Manual,Used,3990,90,2011
103000,Hyundai,i10,Gasoline,Manual,Used,3990,69,2011
416000,Opel,Insignia,Diesel,Manual,Used,3990,160,2011
104500,Nissan,Note,Gasoline,Manual,Used,3990,88,2011
169500,Renault,Megane,Diesel,Manual,Used,3990,106,2011
43000,Hyundai,i10,Gasoline,Manual,Used,3990,69,2011
51174,Fiat,Panda,Gasoline,Manual,Used,3990,69,2011
199000,Opel,Astra,Diesel,Manual,Used,3999,110,2011
110000,smart,forTwo,Gasoline,Automatic,Used,3999,61,2011
99121,Peugeot,206,Gasoline,Manual,Used,3999,60,2011
202000,Ford,Focus,Diesel,Manual,Used,3999,95,2011
93000,smart,forTwo,Gasoline,Automatic,Used,4795,71,2012
131663,Ford,Fiesta,Gasoline,Manual,Used,4799,60,2012
137500,Volkswagen,up!,Gasoline,Manual,Used,4800,75,2012
122600,Peugeot,207,Gasoline,Manual,Used,4800,120,2012
81698,Volkswagen,up!,Gasoline,Manual,Used,4804,60,2012
87000,Opel,Corsa,Gasoline,Manual,Used,4850,69,2012
89000,Kia,Picanto,Gasoline,Manual,Used,4870,69,2012
26147,Renault,Twingo,Gasoline,Manual,Used,4890,75,2012
81500,Toyota,Aygo,Gasoline,Manual,Used,4899,68,2012
119600,Ford,Fiesta,Gasoline,Manual,Used,4900,82,2012
153289,Hyundai,i30,LPG,Manual,Used,4900,109,2012
322418,Skoda,Octavia,Diesel,Automatic,Used,4900,140,2012
52000,Ford,Fiesta,Gasoline,Automatic,Used,4900,97,2012
56000,Ford,Ka/Ka+,Gasoline,Manual,Used,4900,69,2012
276000,Audi,A3,Diesel,Manual,Used,4900,140,2012
215000,Ford,Focus,Diesel,Manual,Used,4900,116,2012
159999,Fiat,Doblo,Diesel,Manual,Used,4900,90,2012
81000,Toyota,Aygo,Gasoline,Manual,Used,4900,68,2012
120185,SEAT,Ibiza,Diesel,Manual,Used,4948,105,2012
116000,SEAT,Ibiza,Gasoline,Manual,Used,4950,86,2012
99000,Ford,Ka/Ka+,Gasoline,Manual,Used,4999,69,2013
175000,Kia,Ceed SW / cee'd SW,Diesel,Manual,Used,4999,128,2013
74415,Fiat,Grande Punto,Gasoline,Manual,Used,4999,69,2013
42000,Hyundai,i20,Gasoline,Manual,Used,4999,86,2013
85571,Kia,Rio,Gasoline,Manual,Used,5000,86,2013
473000,Mercedes-Benz,E 200,Diesel,Automatic,Used,5000,136,2013
68900,Ford,Ka/Ka+,Gasoline,Manual,Used,5100,69,2013
73350,Skoda,Citigo,Gasoline,Manual,Used,5180,60,2013
124000,Ford,Fiesta,Diesel,Manual,Used,5200,75,2013
162300,Opel,Adam,Gasoline,Manual,Used,5200,69,2013
38220,Toyota,Aygo,Gasoline,Manual,Used,5200,68,2013
109500,Kia,Rio,Gasoline,Manual,Used,5200,86,2013
115000,Citroen,DS3,Gasoline,Manual,Used,5200,120,2013
94000,SEAT,Ibiza,Gasoline,Manual,Used,5200,69,2013
74000,Dacia,Logan,Gasoline,Manual,Used,5200,90,2013
150000,Kia,Rio,Gasoline,Manual,Used,5200,86,2013
58200,Ford,Fiesta,Gasoline,Manual,Used,5200,60,2013
150000,Kia,Venga,Diesel,Manual,Used,5200,90,2013
78000,Ford,Ka/Ka+,Gasoline,Manual,Used,5250,69,2013
95000,Dacia,Sandero,Gasoline,Manual,Used,5250,90,2013
50500,Ford,Fiesta,Gasoline,Manual,Used,5990,60,2015
50531,smart,forTwo,Gasoline,Automatic,Used,5990,71,2015
55650,Mitsubishi,Space Star,Gasoline,Manual,Used,5990,71,2015
42000,SEAT,Mii,Gasoline,Manual,Used,5990,60,2015
174418,SEAT,Ibiza,Diesel,Manual,Used,5990,105,2015
179850,Ford,Focus,Diesel,Manual,Used,5999,120,2015
54777,Ford,Fiesta,Gasoline,Manual,Used,5999,60,2015
37200,Skoda,Citigo,Gasoline,Manual,Used,6000,60,2015
45000,smart,forTwo,Gasoline,Manual,Used,6000,71,2015
93000,Fiat,Punto Evo,Gasoline,Manual,Used,6000,69,2015
118000,Skoda,Fabia,Diesel,Manual,Used,6000,90,2015
100000,Hyundai,i10,Gasoline,Manual,Used,6180,87,2015
79100,Nissan,Micra,Gasoline,Manual,Used,6199,80,2015
87370,Skoda,Fabia,Gasoline,Manual,Used,6199,86,2015
157300,Fiat,Punto Evo,Gasoline,Manual,Used,6200,77,2015
61880,Renault,Twingo,Gasoline,Manual,Used,6200,71,2015
45000,Nissan,Micra,Gasoline,Manual,Used,6200,80,2015
36018,Mitsubishi,Space Star,Gasoline,Manual,Used,6222,,2015
132000,Ford,Fiesta,Diesel,Manual,Used,6250,95,2015
77559,Opel,Corsa,Gasoline,Manual,Used,6290,69,2015
42000,Ford,Kuga,Gasoline,Manual,Used,13790,120,2016
147000,BMW,320,Diesel,Manual,Used,13999,190,2016
88250,Opel,Astra,Diesel,Manual,Used,14390,136,2016
106000,Opel,Zafira,Diesel,Automatic,Used,14750,170,2016
46100,Opel,Mokka,Diesel,Manual,Used,14950,136,2016
52500,Opel,Mokka,Diesel,Manual,Used,15250,136,2016
142000,BMW,330,Diesel,Automatic,Used,16490,258,2016
38500,Volkswagen,Touran,Gasoline,Manual,Used,16500,110,2016
136498,Ford,S-Max,Diesel,Automatic,Used,18450,179,2016
112300,Audi,A4,Diesel,Automatic,Used,18450,190,2016
12600,Ford,Transit Custom,Diesel,Manual,Used,19900,155,2016
210000,BMW,530,Diesel,Automatic,Used,19900,258,2016
9350,Mercedes-Benz,GLA 180,Gasoline,Manual,Used,19950,122,2016
34300,Mercedes-Benz,A 160,Gasoline,Automatic,Used,20899,102,2016
139500,BMW,430,Diesel,Automatic,Used,21700,258,2016
133500,Audi,A6,Diesel,Automatic,Used,22350,272,2016
93500,BMW,520,Diesel,Automatic,Used,23999,184,2016
93500,BMW,520,Diesel,Automatic,Used,23999,184,2016
188500,BMW,535,Diesel,Automatic,Used,24499,313,2016
98500,Volkswagen,T6 Multivan,Diesel,Manual,Used,28850,102,2016
16500,Mercedes-Benz,E 220,Diesel,Automatic,Used,30888,194,2017
67500,Mercedes-Benz,E 220,Diesel,Automatic,Used,30888,194,2017
49000,Ford,Focus,Gasoline,Manual,Used,30900,349,2017
49500,Mercedes-Benz,C 250,Gasoline,Automatic,Used,31290,211,2017
59658,Mercedes-Benz,C 300,Gasoline,Automatic,Used,31487,245,2017
27000,Ford,Kuga,Diesel,Automatic,Used,31690,179,2017
53501,Volvo,XC60,Diesel,Automatic,Used,31899,190,2017
67000,Mercedes-Benz,A 45 AMG,Gasoline,Automatic,Used,31900,381,2017
50000,Mercedes-Benz,GLC 250,Diesel,Automatic,Used,32666,204,2017
27491,Ford,Focus,Gasoline,Manual,Used,32900,349,2017
45000,Audi,S3,Gasoline,Automatic,Used,32900,310,2017
71494,Mercedes-Benz,GLC 350,Diesel,Automatic,Used,32980,258,2017
36977,Volvo,V90 Cross Country,Gasoline,Automatic,Used,33280,254,2017
22181,Volvo,XC60,Diesel,Automatic,Used,33590,220,2017
29973,Audi,A4,Gasoline,Automatic,Used,33650,252,2017
86900,Volvo,XC90,Diesel,Automatic,Used,33749,235,2017
86419,Audi,Q5,Diesel,Automatic,Used,33920,190,2017
113000,Audi,SQ5,Diesel,Automatic,Used,33990,326,2017
43990,Volvo,XC60,Diesel,Automatic,Used,34760,220,2017
38951,Mercedes-Benz,GLC 250,Diesel,Automatic,Used,36490,204,2017
32000,Cupra,Ateca,Gasoline,Automatic,Used,33900,300,2018
125000,Mercedes-Benz,V 220,Diesel,Automatic,Used,33980,163,2018
51050,BMW,520,Diesel,Automatic,Used,33990,190,2018
87107,Audi,A6,Diesel,Automatic,Used,34400,272,2018
27586,Audi,A5,Gasoline,Automatic,Used,34589,190,2018
74426,Audi,Q5,Diesel,Automatic,Used,34820,163,2018
87582,Audi,A5,Diesel,Automatic,Used,34820,218,2018
54000,Mercedes-Benz,C 250,Gasoline,Automatic,Used,34900,211,2018
107496,Volvo,XC90,Diesel,Automatic,Used,34980,235,2018
45726,Ford,Edge,Diesel,Automatic,Used,34990,209,2018
18202,Ford,Edge,Diesel,Automatic,Used,34990,209,2018
99862,Audi,A6,Diesel,Automatic,Used,35740,326,2018
36605,Volvo,V60,Gasoline,Automatic,Used,35989,250,2018
32950,Volvo,V90 Cross Country,Diesel,Automatic,Used,36450,235,2018
84689,Audi,A6,Diesel,Automatic,Used,36550,320,2018
30797,Mercedes-Benz,GLC 250,Gasoline,Automatic,Used,36770,211,2018
42109,Volkswagen,Tiguan,Gasoline,Automatic,Used,36880,220,2018
23123,Mercedes-Benz,E 200,Gasoline,Automatic,Used,36880,184,2018
10827,Audi,S3,Gasoline,Automatic,Used,36900,310,2018
33000,Audi,S3,Gasoline,Automatic,Used,36900,310,2018
10197,Volkswagen,Golf GTI,Gasoline,Automatic,Used,27480,245,2019
10,Hyundai,Ioniq,Electric,Manual,Demonstration,27670,120,2019
15243,Volkswagen,Golf GTI,Gasoline,Automatic,Used,27890,245,2019
15500,Audi,A3,Gasoline,Manual,Used,27940,150,2019
14900,Ford,Galaxy,Diesel,Automatic,Used,27950,150,2019
26175,Mercedes-Benz,C 220,Diesel,Automatic,Used,27990,194,2019
15000,Toyota,Camry,Electric/Gasoline,Automatic,Used,27990,218,2019
14355,Hyundai,Tucson,Gasoline,Automatic,Used,27991,177,2019
28458,Renault,Talisman,Gasoline,Automatic,Used,28401,224,2019
34464,Volkswagen,Golf GTI,Gasoline,Automatic,Used,28450,245,2019
22422,Volkswagen,Tiguan,Gasoline,Automatic,Used,28480,190,2019
5,Kia,Optima,Gasoline,Automatic,Demonstration,28590,179,2019
28933,Kia,Optima,Gasoline,Automatic,Demonstration,28690,238,2019
20302,Ford,Galaxy,Diesel,Manual,Used,28711,190,2019
17894,Volkswagen,T6.1 Transporter,Diesel,Manual,Used,28718,114,2019
9900,Audi,A4,Diesel,Automatic,Used,28750,136,2019
8191,Audi,Q2,Diesel,Automatic,Used,28850,150,2019
13399,Volkswagen,Tiguan,Diesel,Manual,Used,28870,150,2019
10193,Ford,Kuga,Diesel,Automatic,Used,28950,179,2019
25929,Ford,Kuga,Diesel,Automatic,Used,28990,179,2019
17908,Ford,Puma,Gasoline,Manual,Employee's car,20750,125,2020
3437,Ford,EcoSport,Diesel,Manual,Used,20750,125,2020
4600,Renault,Megane,Gasoline,Manual,Demonstration,20780,140,2020
10,Mazda,CX-30,Gasoline,Manual,Pre-registered,20790,122,2020
14700,SEAT,Leon,Gasoline,Automatic,Employee's car,20830,150,2020
9466,Volkswagen,Golf,Gasoline,Manual,Demonstration,20900,131,2020
5962,Opel,Crossland X,Gasoline,Automatic,Used,20950,131,2020
7300,Ford,Puma,Gasoline,Manual,Employee's car,20950,125,2020
10,Ford,Fiesta,Electric/Gasoline,Manual,Demonstration,20950,125,2020
3800,Renault,Megane,Gasoline,Manual,Demonstration,20980,140,2020
3078,Ford,Puma,Gasoline,Manual,Employee's car,20999,125,2020
3352,Ford,EcoSport,Diesel,Manual,Used,21220,125,2020
10,Hyundai,Ioniq,Electric/Gasoline,Automatic,Demonstration,21250,105,2020
2585,Ford,Puma,Gasoline,Manual,Employee's car,21298,125,2020
2248,Ford,Focus,Electric/Gasoline,Manual,Used,21450,125,2020
29,Ford,Puma,Gasoline,Automatic,Used,21490,125,2020
18595,Ford,Focus,Gasoline,Manual,Used,21490,150,2020
9306,Ford,Puma,Gasoline,Manual,Employee's car,21498,125,2020
10,Hyundai,i30,Gasoline,Automatic,Demonstration,21540,140,2020
6500,SEAT,Ateca,Gasoline,Manual,Demonstration,21550,116,2020
5,Hyundai,Tucson,Gasoline,Automatic,Pre-registered,36870,179,2021
10,Hyundai,i30,Gasoline,Automatic,Pre-registered,36990,280,2021
10,Hyundai,i30,Gasoline,Automatic,Pre-registered,37550,280,2021
5,Hyundai,Tucson,Electric/Gasoline,Automatic,Pre-registered,37970,230,2021
5,Hyundai,Tucson,Electric/Gasoline,Automatic,Pre-registered,37970,230,2021
125,Volkswagen,Tiguan,Diesel,Automatic,Employee's car,37980,150,2021
125,Volkswagen,Tiguan,Diesel,Automatic,Employee's car,37980,150,2021
18,Hyundai,Tucson,Electric/Gasoline,Automatic,Pre-registered,37988,230,2021
10,Hyundai,Tucson,Electric/Gasoline,Automatic,Demonstration,38387,230,2021
10,Hyundai,Tucson,Electric/Gasoline,Automatic,Pre-registered,38440,265,2021
12,Ford,Tourneo Custom,Diesel,Manual,Used,39850,185,2021
5,Jeep,Compass,Electric/Gasoline,Automatic,Demonstration,,179,2021
12,Hyundai,Tucson,Gasoline,Automatic,Pre-registered,39988,179,2021
2900,Cupra,Leon,Electric/Gasoline,Automatic,Used,39990,245,2021
